1108939,2834919,0.656503259971467
1108939,25753,0.6482781887956025
1108939,5163856,0.5964783605138007
1108939,4016943,0.5944049716340702
1108939,4390191,0.5755309312299608
1108939,3499836,0.5693090497715065
1108939,5579740,0.5665513790295316
1108939,6238857,0.5596648254777443
1108939,2834911,0.5563214957064165
1108939,6920554,0.5538182947531637
1108939,8725053,0.5492248391479215
1108939,7804766,0.548483156910673
1108939,702597,0.5384192259321636
1108939,3097883,0.5350046223756195
1108939,8363174,0.5346184564956357
1108939,375864,0.534316890672755
1108939,5318841,0.5334792328611169
1108939,7329472,0.5317133030646826
1108939,2047562,0.5269649061725222
1108939,1889170,0.5259841166604807
1108939,698106,0.5226199431902477
1108939,6920553,0.5162577394640187
1108939,3647358,0.515080057381318
1108939,2805940,0.5138016246113674
1108939,8172843,0.5104270250290978
1108939,5803262,0.5086499693514018
1108939,6273537,0.5085839391949522
1108939,242056,0.5074148222903423
1108939,8661642,0.5057602783528967
1108939,6521246,0.5034997207988801
1108939,7814529,0.502856559169264
1108939,5617396,0.5017420602151911
1108939,8096932,0.5016622321648284
1108939,8309578,0.5013060464371027
1108939,5152544,0.5012513948011228
1108939,4016944,0.4992069912357012
1108939,8596282,0.4967937587421331
1108939,3026339,0.4966028707797688
1108939,7919347,0.4950163758187446
1108939,2639731,0.4899704942703212
1108939,4205822,0.48985363224668327
1108939,6980266,0.48927617553936964
1108939,1979870,0.48898548691201854
1108939,7454708,0.4889669815836889
1108939,4881065,0.48824674867453993
1108939,2973975,0.4872748376824282
1108939,1406041,0.48155372738437124
1108939,937064,0.47912532413555814
1108939,2846462,0.47854840742343635
1108939,8596289,0.4782914355694283
1108939,4746823,0.47805413644091427
1108939,4806489,0.4767948057635336
1108939,2298458,0.47617866558689304
1108939,698109,0.4760373105333357
1108939,1157125,0.4755340720553205
1108939,283413,0.4755340720553205
1108939,1842680,0.4755340720553205
1108939,4078352,0.4754163917943065
1108939,2011059,0.47416801190083907
1108939,1382796,0.47383192202149843
1108939,5337029,0.47382453442176503
1108939,414222,0.47319131856342295
1108939,6335029,0.47236097161785257
1108939,1677155,0.47109814312988263
1108939,1081238,0.4702430976182694
1108939,6807723,0.468939335662901
1108939,4150723,0.46891824581586394
1108939,3308900,0.4683370480971447
