1108939,5553585,-10.152948438484017
1108939,6980266,-10.33990562043422
1108939,2834919,-10.394802109227346
1108939,5163856,-10.468017794445075
1108939,5553584,-10.474379578007339
1108939,5579740,-10.552733309683612
1108939,3097883,-10.69313909352496
1108939,3130232,-10.725409393018499
1108939,6238857,-10.725846515949875
1108939,698106,-10.735859427569512
1108939,8363174,-10.775057226144778
1108939,2068541,-10.807319144279068
1108939,6920554,-10.834813701415218
1108939,6920553,-10.84598288841854
1108939,8596285,-10.85136514894023
1108939,7152561,-10.859588303171659
1108939,6707713,-10.921337862920602
1108939,6238986,-10.982910138954361
1108939,1979870,-10.984812491045936
1108939,3097877,-11.025677313161747
1108939,2047562,-11.028429264827931
1108939,7454708,-11.069128971628338
1108939,2846462,-11.156541438838788
1108939,7651010,-11.17260057100692
1108939,2764268,-11.174799757336228
1108939,7724054,-11.195757683540847
1108939,698109,-11.210303130277236
1108939,3357548,-11.295266813789823
1108939,6758075,-11.322416320349577
1108939,7000936,-11.346562343957967
1108939,2735037,-11.348258470002705
1108939,2639731,-11.384499159772554
1108939,5291621,-11.460027532026285
1108939,6871640,-11.476152896292387
1108939,6273537,-11.504071664922831
1108939,4799672,-11.51642195728881
1108939,2194177,-11.527591144292131
1108939,7491705,-11.61760108635367
1108939,6669588,-11.621733804382675
1108939,160716,-11.630124194684845
1108939,8181777,-11.672301174080943
1108939,5203394,-11.704602616855665
1108939,7575369,-11.704602616855665
1108939,6663340,-11.704602616855665
1108939,6950182,-11.704602616855665
1108939,1742847,-11.741870176851338
1108939,7423808,-11.758144953465894
1108939,753531,-11.769892124437463
1108939,6707716,-11.783593593677042
1108939,1448805,-11.798414014462319
1108939,7880690,-11.815044536223814
1108939,1231448,-11.838149694712378
1108939,3506104,-11.856408013209819
1108939,3259017,-11.900835864192004
1108939,3283059,-11.916076153922162
1108939,119359,-11.916076153922162
1108939,7340851,-11.919117521500143
1108939,4404545,-11.921564601594545
1108939,1347694,-11.928743042178946
1108939,8269661,-11.95429323125445
1108939,6849948,-11.95429323125445
1108939,4228762,-11.95429323125445
1108939,2430867,-11.95639300749372
1108939,2695509,-11.979851975944069
1108939,8804355,-11.980847726365385
1108939,4631244,-11.98561669485569
1108939,2453260,-11.98561669485569
1108939,5970931,-11.98561669485569
1108939,7201778,-12.000005903735811
1108939,1224789,-12.066107415646146
1108939,7698352,-12.068402050177333
1108939,7264458,-12.07012932575578
1108939,1835131,-12.07012932575578
1108939,2464262,-12.10247149724318
1108939,2044726,-12.10247149724318
1108939,6707715,-12.140296064575029
1108939,1818494,-12.14311993412538
1108939,1667520,-12.15232624832012
1108939,4320195,-12.156520872833577
1108939,8027461,-12.173903443324335
1108939,1464269,-12.173903443324335
1108939,7274049,-12.192595309316545
1108939,2152036,-12.232330989566604
1108939,4537644,-12.232330989566604
1108939,4056029,-12.257002191083384
1108939,6529622,-12.265782515357044
1108939,8629183,-12.271547234268663
1108939,7352917,-12.271547234268663
1108939,2441913,-12.271547234268663
1108939,6088457,-12.271547234268663
1108939,6788178,-12.271547234268663
1108939,1231450,-12.271547234268663
1108939,4326783,-12.271547234268663
1108939,4036410,-12.271547234268663
1108939,6551140,-12.310257448776387
1108939,1957452,-12.329575295196783
1108939,2174238,-12.34537868484418
1108939,7634011,-12.348474526108678
1108939,7889053,-12.348474526108678
1108939,226281,-12.348474526108678
1112389,4931198,-14.934134330854755
1112389,4337251,-14.984583703394087
1112389,8138768,-15.004803408909433
1112389,7119576,-16.06325572084503
1112389,4337253,-16.11313646655327
1112389,8138765,-16.15424208967599
1112389,5892677,-16.545515082797245
1112389,8138766,-16.925398459627008
1112389,8138769,-16.96986422718613
1112389,7817890,-17.53469240640036
1112389,5892681,-17.624615368271296
